Date,Scenario,CAE,SKU
8/9/2020,ACTUALS,Garcia,2MG251      
8/9/2020,ACTUALS,Garcia,2MG251      
8/9/2020,ACTUALS,Garcia,2MG251      
8/9/2020,ACTUALS,Garcia,2MG251      
8/9/2020,ACTUALS,Garcia,2MG251      
8/9/2020,ACTUALS,Garcia,2MG251      
8/9/2020,ACTUALS,Garcia,2MG251      
8/9/2020,ACTUALS,Garcia,2MG251      
8/9/2020,ACTUALS,Garcia,2MG251      
8/9/2020,ACTUALS,Garcia,2MG251      
8/9/2020,ACTUALS,Garcia,2MG251      
8/9/2020,ACTUALS,Garcia,2MG251      
8/9/2020,ACTUALS,Garcia,2MG251      
8/9/2020,ACTUALS,Garcia,2MG251      
8/9/2020,ACTUALS,Garcia,2MG251      
8/9/2020,ACTUALS,Garcia,2MG251      
8/9/2020,ACTUALS,Garcia,2MG251      
8/9/2020,ACTUALS,Garcia,2MG251      
8/9/2020,ACTUALS,Garcia,2MG251      
8/9/2020,ACTUALS,Garcia,2MG251      
8/9/2020,ACTUALS,Garcia,2MG251      
8/9/2020,ACTUALS,Garcia,2MG251      
8/9/2020,ACTUALS,Garcia,2MG251      
8/9/2020,ACTUALS,Garcia,2MG251      
8/9/2020,ACTUALS,Garcia,2MG251      
8/9/2020,ACTUALS,Garcia,2MG252      
8/9/2020,ACTUALS,Garcia,2MG252      
8/9/2020,ACTUALS,Garcia,2MG254      
8/9/2020,ACTUALS,Garcia,2MG254      
8/9/2020,ACTUALS,Garcia,2MG254      
8/9/2020,ACTUALS,Garcia,2MG257      
8/9/2020,ACTUALS,Garcia,3AU874      
8/9/2020,ACTUALS,Garcia,3AU875      
8/9/2020,ACTUALS,Garcia,3AU875      
8/9/2020,ACTUALS,Garcia,3AU875      
8/9/2020,ACTUALS,Garcia,3AU875      
8/9/2020,ACTUALS,Garcia,3AU875      
8/9/2020,ACTUALS,Garcia,3AU875      
8/9/2020,ACTUALS,Garcia,3AU875      
8/9/2020,ACTUALS,Garcia,3AU875      
8/9/2020,ACTUALS,Garcia,3AU875      
8/9/2020,ACTUALS,Garcia,3AU875      
8/9/2020,ACTUALS,Garcia,3AU875      
8/9/2020,ACTUALS,Garcia,3AU875      
8/9/2020,ACTUALS,Garcia,3AU875      
8/9/2020,ACTUALS,Garcia,3AU875      
8/9/2020,ACTUALS,Garcia,3AU875      
8/9/2020,ACTUALS,Garcia,3AU876      
8/9/2020,ACTUALS,Garcia,3AU876      
8/9/2020,ACTUALS,Garcia,3AU876      
8/9/2020,ACTUALS,Garcia,3AU876      
8/9/2020,ACTUALS,Garcia,3AU876      
8/9/2020,ACTUALS,Garcia,3AU876      
8/9/2020,ACTUALS,Garcia,3AU876      
8/9/2020,ACTUALS,Garcia,3AU876      
8/9/2020,ACTUALS,Garcia,3AU876      
8/9/2020,ACTUALS,Garcia,3AU876      
8/9/2020,ACTUALS,Garcia,3AU876      
8/9/2020,ACTUALS,Garcia,3AU876      
8/9/2020,ACTUALS,Garcia,3AU876      
8/9/2020,ACTUALS,Garcia,3AU876      
8/9/2020,ACTUALS,Garcia,3AU876      
8/9/2020,ACTUALS,Garcia,3AU876      
8/9/2020,ACTUALS,Garcia,RD1460      
8/9/2020,ACTUALS,Garcia,RD1460      
8/8/2020,ACTUALS,Wang,YZ2916      
8/8/2020,ACTUALS,Murphy,8Y2281      
8/8/2020,ACTUALS,Smith,RD1459      
8/8/2020,ACTUALS,Smith,RD1459      
8/8/2020,ACTUALS,Smith,RD1459      
8/8/2020,ACTUALS,Smith,RD1459      
8/8/2020,ACTUALS,Smith,RD1459      
8/8/2020,ACTUALS,Smith,3N1602      
8/8/2020,ACTUALS,Smith,3N1606      
8/8/2020,ACTUALS,Smith,3N1609      
8/8/2020,ACTUALS,Smith,3N1610      
8/8/2020,ACTUALS,Smith,3N1612      
8/8/2020,ACTUALS,Smith,3N1613      
8/8/2020,ACTUALS,Smith,3N1614      
8/8/2020,ACTUALS,Smith,3N1620      
8/8/2020,ACTUALS,Smith,9U7528      
8/8/2020,ACTUALS,Murphy,YZ3604      
8/8/2020,ACTUALS,Garcia,8K1421      
8/8/2020,ACTUALS,Garcia,8K1421      
8/7/2020,ACTUALS,Wang,2DD292      
8/7/2020,ACTUALS,Wang,4E8319      
8/7/2020,ACTUALS,Wang,2JP478      
8/7/2020,ACTUALS,Garcia,2JQ306      
8/7/2020,ACTUALS,Garcia,RD1460      
8/7/2020,ACTUALS,Garcia,RD1460      
8/7/2020,ACTUALS,Smith,RD1459      
8/7/2020,ACTUALS,Smith,RD1459      
8/7/2020,ACTUALS,Smith,RD1459      
8/7/2020,ACTUALS,Smith,RD1459      
8/7/2020,ACTUALS,Ianova,1FD487      
8/7/2020,ACTUALS,Smith,YZ3602      
8/7/2020,ACTUALS,Murphy,4X1980      
8/7/2020,ACTUALS,Smith,3P4638      
8/7/2020,ACTUALS,Garcia,UV4978      
8/6/2020,ACTUALS,Wang,3P4618      
8/6/2020,ACTUALS,Wang,3P4637      
8/6/2020,ACTUALS,Wang,4W9732      
8/6/2020,ACTUALS,Wang,8Y1749      
8/6/2020,ACTUALS,Ianova,8K1421      
8/6/2020,ACTUALS,Ianova,8J2928      
8/6/2020,ACTUALS,Smith,RD1459      
8/6/2020,ACTUALS,Smith,RD1459      
8/6/2020,ACTUALS,Smith,RD1459      
8/6/2020,ACTUALS,Smith,RD1459      
8/6/2020,ACTUALS,Smith,RD1460      
8/6/2020,ACTUALS,Garcia,RP6696      
8/6/2020,ACTUALS,Murphy,7M3622      
8/6/2020,ACTUALS,Garcia,2MG251      
8/3/2020,ACTUALS,Smith,YU3661      
8/3/2020,ACTUALS,Smith,YU3661      
8/3/2020,ACTUALS,Wang,YU3661      
8/3/2020,ACTUALS,Wang,RD1460      
8/3/2020,ACTUALS,Wang,UV4978      
8/3/2020,ACTUALS,Wang,8X7229      
8/3/2020,ACTUALS,Garcia,YU3661      
8/3/2020,ACTUALS,Garcia,YU3661      
8/3/2020,ACTUALS,Garcia,7M6081      
8/3/2020,ACTUALS,Murphy,RD1460      
8/3/2020,ACTUALS,Ianova,RD1460      
8/3/2020,ACTUALS,Ianova,RD1460      
8/3/2020,ACTUALS,Ianova,RD1460      
8/3/2020,ACTUALS,Ianova,RD1460      
8/3/2020,ACTUALS,Murphy,YU3661      
8/3/2020,ACTUALS,Murphy,YU3661      
8/3/2020,ACTUALS,Murphy,YU3661      
8/3/2020,ACTUALS,Murphy,YU3661      
8/3/2020,ACTUALS,Murphy,YU3661      
8/3/2020,ACTUALS,Wang,RD1460      
8/3/2020,ACTUALS,Smith,RD1459      
8/3/2020,ACTUALS,Smith,RD1459      
8/3/2020,ACTUALS,Smith,RD1459      
8/3/2020,ACTUALS,Smith,YU3661      
8/3/2020,ACTUALS,Smith,YU3661      
8/3/2020,ACTUALS,Smith,YU3661      
8/3/2020,ACTUALS,Smith,YU3661      
8/3/2020,ACTUALS,Smith,YU3661      
8/3/2020,ACTUALS,Smith,YU3661      
8/3/2020,ACTUALS,Smith,YU3661      
8/3/2020,ACTUALS,Smith,YU3661      
8/3/2020,ACTUALS,Ianova,YZ3604      
8/3/2020,ACTUALS,Ianova,8J2548      
8/3/2020,ACTUALS,Smith,UV4978      
8/3/2020,ACTUALS,Murphy,RD1460      
8/3/2020,ACTUALS,Murphy,RD1459      
8/3/2020,ACTUALS,Garcia,YU3661      
8/3/2020,ACTUALS,Garcia,YU3661      
8/3/2020,ACTUALS,Garcia,YU3661      
8/3/2020,ACTUALS,Garcia,YU3661      
8/3/2020,ACTUALS,Garcia,YU3661      
8/3/2020,ACTUALS,Garcia,YU3661      
8/2/2020,ACTUALS,Wang,8K1421      
8/2/2020,ACTUALS,Garcia,2JP781      
8/2/2020,ACTUALS,Wang,RD1462      
8/2/2020,ACTUALS,Murphy,RD1459      
8/2/2020,ACTUALS,Murphy,8K1421      
8/2/2020,ACTUALS,Ianova,RD1460      
8/2/2020,ACTUALS,Ianova,RD1460      
8/2/2020,ACTUALS,Smith,RD1459      
8/2/2020,ACTUALS,Smith,RD1459      
8/2/2020,ACTUALS,Smith,RD1459      
8/2/2020,ACTUALS,Smith,RD1459      
8/2/2020,ACTUALS,Smith,RD1459      
8/2/2020,ACTUALS,Smith,RD1459      
8/2/2020,ACTUALS,Smith,RD1459      
8/2/2020,ACTUALS,Smith,RD1459      
8/2/2020,ACTUALS,Smith,RD1460      
8/2/2020,ACTUALS,Ianova,7M4535      
8/2/2020,ACTUALS,Ianova,7M4535      
8/2/2020,ACTUALS,Ianova,7M4536      
8/2/2020,ACTUALS,Ianova,7M4536      
8/2/2020,ACTUALS,Smith,3P4638      
8/2/2020,ACTUALS,Ianova,RD1460      
8/2/2020,ACTUALS,Ianova,RD1460      
8/2/2020,ACTUALS,Smith,RD1460      
8/2/2020,ACTUALS,Smith,RD1462      
8/2/2020,ACTUALS,Smith,YU3661      
8/2/2020,ACTUALS,Smith,3N1612      
8/2/2020,ACTUALS,Smith,3N1618      
8/2/2020,ACTUALS,Smith,9U7528      
8/2/2020,ACTUALS,Smith,3N1603      
8/2/2020,ACTUALS,Smith,3N1613      
8/2/2020,ACTUALS,Smith,3N1614      
8/2/2020,ACTUALS,Smith,3N1620      
8/2/2020,ACTUALS,Smith,9U7528      
8/2/2020,ACTUALS,Wang,RD1460      
8/2/2020,ACTUALS,Wang,8K1221      
8/2/2020,ACTUALS,Garcia,2MG251      
8/2/2020,ACTUALS,Garcia,2MG251      
8/2/2020,ACTUALS,Garcia,2MG251      
8/2/2020,ACTUALS,Garcia,2MG251      
8/2/2020,ACTUALS,Garcia,2MG251      
8/2/2020,ACTUALS,Garcia,2MG251      
8/2/2020,ACTUALS,Garcia,2MG251      
8/2/2020,ACTUALS,Garcia,2MG251      
8/2/2020,ACTUALS,Garcia,2MG251      
8/2/2020,ACTUALS,Garcia,2MG251      
8/2/2020,ACTUALS,Garcia,2MG251      
8/2/2020,ACTUALS,Garcia,2MG251      
8/2/2020,ACTUALS,Garcia,2MG251      
8/2/2020,ACTUALS,Garcia,2MG251      
8/2/2020,ACTUALS,Garcia,2MG251      
8/2/2020,ACTUALS,Garcia,2MG251      
8/2/2020,ACTUALS,Garcia,2MG251      
8/2/2020,ACTUALS,Garcia,2MG251      
8/2/2020,ACTUALS,Garcia,2MG251      
8/2/2020,ACTUALS,Garcia,2MG251      
8/2/2020,ACTUALS,Garcia,2MG251      
8/2/2020,ACTUALS,Garcia,2MG251      
8/2/2020,ACTUALS,Garcia,2MG251      
8/2/2020,ACTUALS,Garcia,2MG251      
8/2/2020,ACTUALS,Garcia,2MG251      
8/2/2020,ACTUALS,Garcia,2MG251      
8/2/2020,ACTUALS,Garcia,2MG251      
8/2/2020,ACTUALS,Garcia,2MG251      
8/2/2020,ACTUALS,Garcia,2MG251      
8/2/2020,ACTUALS,Garcia,2MG251      
8/2/2020,ACTUALS,Garcia,2MG251      
8/2/2020,ACTUALS,Garcia,2MG251      
8/2/2020,ACTUALS,Garcia,2MG251      
8/2/2020,ACTUALS,Garcia,2MG251      
8/2/2020,ACTUALS,Garcia,2MG251      
8/2/2020,ACTUALS,Garcia,2MG251      
8/2/2020,ACTUALS,Garcia,2MG251      
8/2/2020,ACTUALS,Garcia,2MG251      
8/2/2020,ACTUALS,Garcia,2MG251      
8/2/2020,ACTUALS,Garcia,2MG251      
8/2/2020,ACTUALS,Garcia,2MG251      
8/2/2020,ACTUALS,Garcia,2MG254      
8/2/2020,ACTUALS,Garcia,2MG254      
8/2/2020,ACTUALS,Garcia,2MG254      
8/2/2020,ACTUALS,Garcia,2MG257      
8/2/2020,ACTUALS,Garcia,3AU874      
8/2/2020,ACTUALS,Garcia,3AU874      
8/2/2020,ACTUALS,Garcia,3AU875      
8/2/2020,ACTUALS,Garcia,3AU875      
8/2/2020,ACTUALS,Garcia,3AU875      
8/2/2020,ACTUALS,Garcia,3AU875      
8/2/2020,ACTUALS,Garcia,3AU875      
8/2/2020,ACTUALS,Garcia,3AU875      
8/2/2020,ACTUALS,Garcia,3AU876      
8/2/2020,ACTUALS,Garcia,3AU876      
8/2/2020,ACTUALS,Garcia,3AU876      
8/2/2020,ACTUALS,Garcia,3AU876      
8/2/2020,ACTUALS,Garcia,3AU876      
8/2/2020,ACTUALS,Garcia,8K1421      
8/1/2020,ACTUALS,Wang,8X7230      
8/1/2020,ACTUALS,Ianova,7M6081      
8/1/2020,ACTUALS,Murphy,YU3661      
8/31/2020,PLAN,,110
9/30/2020,PLAN,,110
